iteration	TMSE
81459		0.002330
81460		0.002330
81461		0.002330
81462		0.002330
81463		0.002330
81464		0.002330
81465		0.002330
81466		0.002330
81467		0.002330
81468		0.002330
81469		0.002330
81470		0.002330
81471		0.002330
81472		0.002330
81473		0.002330
81474		0.002330
81475		0.002330
81476		0.002330
81477		0.002330
81478		0.002330
81479		0.002330
81480		0.002330
81481		0.002330
81482		0.002330
81483		0.002330
81484		0.002330
81485		0.002330
81486		0.002330
81487		0.002330
81488		0.002330
81489		0.002330
81490		0.002330
81491		0.002330
81492		0.002330
81493		0.002330
81494		0.002330
81495		0.002330
81496		0.002330
81497		0.002330
81498		0.002330
81499		0.002330
81500		0.002330
81501		0.002330
81502		0.002330
81503		0.002330
81504		0.002330
81505		0.002330
81506		0.002330
81507		0.002330
81508		0.002330
81509		0.002330
81510		0.002330
81511		0.002330
81512		0.002330
81513		0.002330
81514		0.002330
81515		0.002330
81516		0.002330
81517		0.002330
81518		0.002330
81519		0.002330
81520		0.002330
81521		0.002330
81522		0.002330
81523		0.002330
81524		0.002330
81525		0.002330
81526		0.002330
81527		0.002330
81528		0.002330
81529		0.002330
81530		0.002330
81531		0.002330
81532		0.002330
81533		0.002330
81534		0.002330
81535		0.002330
81536		0.002330
81537		0.002330
81538		0.002330
81539		0.002330
81540		0.002330
81541		0.002330
81542		0.002330
81543		0.002330
81544		0.002330
81545		0.002330
81546		0.002330
81547		0.002330
81548		0.002330
81549		0.002330
81550		0.002330
81551		0.002330
81552		0.002330
81553		0.002330
81554		0.002330
81555		0.002330
81556		0.002330
81557		0.002330
81558		0.002330
81559		0.002330
81560		0.002330
81561		0.002330
81562		0.002330
81563		0.002330
81564		0.002330
81565		0.002330
81566		0.002330
81567		0.002330
81568		0.002330
81569		0.002330
81570		0.002330
81571		0.002330
81572		0.002330
81573		0.002330
81574		0.002330
81575		0.002330
81576		0.002330
81577		0.002330
81578		0.002330
81579		0.002330
81580		0.002330
81581		0.002330
81582		0.002330
81583		0.002330
81584		0.002330
81585		0.002330
81586		0.002330
81587		0.002330
81588		0.002330
81589		0.002330
81590		0.002330
81591		0.002330
81592		0.002330
81593		0.002330
81594		0.002330
81595		0.002330
81596		0.002330
81597		0.002330
81598		0.002330
81599		0.002330
81600		0.002330
81601		0.002330
81602		0.002330
81603		0.002330
81604		0.002330
81605		0.002330
81606		0.002330
81607		0.002330
81608		0.002330
81609		0.002330
81610		0.002330
81611		0.002330
81612		0.002330
81613		0.002330
81614		0.002330
81615		0.002330
81616		0.002330
81617		0.002330
81618		0.002330
81619		0.002330
81620		0.002330
81621		0.002330
81622		0.002330
81623		0.002330
81624		0.002330
81625		0.002330
81626		0.002330
81627		0.002330
81628		0.002330
81629		0.002330
81630		0.002330
81631		0.002330
81632		0.002330
81633		0.002330
81634		0.002330
81635		0.002330
81636		0.002330
81637		0.002330
81638		0.002330
81639		0.002330
81640		0.002330
81641		0.002330
81642		0.002330
81643		0.002330
81644		0.002330
81645		0.002330
81646		0.002330
81647		0.002330
81648		0.002330
81649		0.002330
81650		0.002330
81651		0.002330
81652		0.002330
81653		0.002330
81654		0.002330
81655		0.002330
81656		0.002330
81657		0.002330
81658		0.002330
81659		0.002330
81660		0.002330
81661		0.002330
81662		0.002330
81663		0.002330
81664		0.002330
81665		0.002330
81666		0.002330
81667		0.002330
81668		0.002330
81669		0.002330
81670		0.002330
81671		0.002330
81672		0.002330
81673		0.002330
81674		0.002330
81675		0.002330
81676		0.002330
81677		0.002330
81678		0.002330
81679		0.002330
81680		0.002330
81681		0.002330
81682		0.002330
81683		0.002330
81684		0.002330
81685		0.002330
81686		0.002330
81687		0.002330
81688		0.002330
81689		0.002330
81690		0.002330
81691		0.002330
81692		0.002330
81693		0.002330
81694		0.002330
81695		0.002330
81696		0.002330
81697		0.002330
81698		0.002330
81699		0.002330
81700		0.002330
81701		0.002330
81702		0.002330
81703		0.002330
81704		0.002330
81705		0.002330
81706		0.002330
81707		0.002330
81708		0.002330
81709		0.002330
81710		0.002330
81711		0.002330
81712		0.002330
81713		0.002330
81714		0.002330
81715		0.002330
81716		0.002330
81717		0.002330
81718		0.002330
81719		0.002330
81720		0.002330
81721		0.002330
81722		0.002330
81723		0.002330
81724		0.002330
81725		0.002330
81726		0.002330
81727		0.002330
81728		0.002330
81729		0.002330
81730		0.002330
81731		0.002330
81732		0.002330
81733		0.002330
81734		0.002330
81735		0.002330
81736		0.002330
81737		0.002330
81738		0.002330
81739		0.002330
81740		0.002330
81741		0.002330
81742		0.002330
81743		0.002330
81744		0.002330
81745		0.002330
81746		0.002330
81747		0.002330
81748		0.002330
81749		0.002330
81750		0.002330
81751		0.002330
81752		0.002330
81753		0.002330
81754		0.002330
81755		0.002330
81756		0.002330
81757		0.002330
81758		0.002330
81759		0.002330
81760		0.002330
81761		0.002330
81762		0.002330
81763		0.002330
81764		0.002330
81765		0.002330
81766		0.002330
81767		0.002330
81768		0.002330
81769		0.002330
81770		0.002330
81771		0.002330
81772		0.002330
81773		0.002330
81774		0.002330
81775		0.002330
81776		0.002330
81777		0.002330
81778		0.002330
81779		0.002330
81780		0.002330
81781		0.002330
81782		0.002330
81783		0.002330
81784		0.002330
81785		0.002330
81786		0.002330
81787		0.002330
81788		0.002330
81789		0.002330
81790		0.002330
81791		0.002330
81792		0.002330
81793		0.002330
81794		0.002330
81795		0.002330
81796		0.002330
81797		0.002330
81798		0.002330
81799		0.002330
81800		0.002330
81801		0.002330
81802		0.002330
81803		0.002330
81804		0.002330
81805		0.002330
81806		0.002330
81807		0.002330
81808		0.002330
81809		0.002330
81810		0.002330
81811		0.002330
81812		0.002330
81813		0.002330
81814		0.002330
81815		0.002330
81816		0.002330
81817		0.002330
81818		0.002330
81819		0.002330
81820		0.002330
81821		0.002330
81822		0.002330
81823		0.002330
81824		0.002330
81825		0.002330
81826		0.002330
81827		0.002330
81828		0.002330
81829		0.002330
81830		0.002330
81831		0.002330
81832		0.002330
81833		0.002330
81834		0.002330
81835		0.002330
81836		0.002330
81837		0.002330
81838		0.002330
81839		0.002330
81840		0.002330
81841		0.002330
81842		0.002330
81843		0.002330
81844		0.002330
81845		0.002330
81846		0.002330
81847		0.002330
81848		0.002330
81849		0.002330
81850		0.002330
81851		0.002330
81852		0.002330
81853		0.002330
81854		0.002330
81855		0.002330
81856		0.002330
81857		0.002330
81858		0.002330
81859		0.002330
81860		0.002330
81861		0.002330
81862		0.002330
81863		0.002330
81864		0.002330
81865		0.002330
81866		0.002330
81867		0.002330
81868		0.002330
81869		0.002330
81870		0.002330
81871		0.002330
81872		0.002330
81873		0.002330
81874		0.002330
81875		0.002330
81876		0.002330
81877		0.002330
81878		0.002330
81879		0.002330
81880		0.002330
81881		0.002330
81882		0.002330
81883		0.002330
81884		0.002330
81885		0.002330
81886		0.002330
81887		0.002330
81888		0.002330
81889		0.002330
81890		0.002330
81891		0.002330
81892		0.002330
81893		0.002330
81894		0.002330
81895		0.002330
81896		0.002330
81897		0.002330
81898		0.002330
81899		0.002330
81900		0.002330
81901		0.002330
81902		0.002330
81903		0.002330
81904		0.002330
81905		0.002330
81906		0.002330
81907		0.002330
81908		0.002330
81909		0.002330
81910		0.002330
81911		0.002330
81912		0.002330
81913		0.002330
81914		0.002330
81915		0.002330
81916		0.002330
81917		0.002330
81918		0.002330
81919		0.002330
81920		0.002330
81921		0.002330
81922		0.002330
81923		0.002330
81924		0.002330
81925		0.002330
81926		0.002330
81927		0.002330
81928		0.002330
81929		0.002330
81930		0.002330
81931		0.002330
81932		0.002330
81933		0.002330
81934		0.002330
81935		0.002330
81936		0.002330
81937		0.002330
81938		0.002330
81939		0.002330
81940		0.002330
81941		0.002330
81942		0.002330
81943		0.002330
81944		0.002330
81945		0.002330
81946		0.002330
81947		0.002330
81948		0.002330
81949		0.002330
81950		0.002330
81951		0.002330
81952		0.002330
81953		0.002330
81954		0.002330
81955		0.002330
81956		0.002330
81957		0.002330
81958		0.002330
81959		0.002330
81960		0.002330
81961		0.002330
81962		0.002330
81963		0.002330
81964		0.002330
81965		0.002330
81966		0.002330
81967		0.002330
81968		0.002330
81969		0.002330
81970		0.002330
81971		0.002330
81972		0.002330
81973		0.002330
81974		0.002330
81975		0.002330
81976		0.002330
81977		0.002330
81978		0.002330
81979		0.002330
81980		0.002330
81981		0.002330
81982		0.002330
81983		0.002330
81984		0.002330
81985		0.002330
81986		0.002330
81987		0.002330
81988		0.002330
81989		0.002330
81990		0.002330
81991		0.002330
81992		0.002330
81993		0.002330
81994		0.002330
81995		0.002330
81996		0.002330
81997		0.002330
81998		0.002330
81999		0.002330
82000		0.002330
82001		0.002330
82002		0.002330
82003		0.002330
82004		0.002330
82005		0.002330
82006		0.002330
82007		0.002330
82008		0.002330
82009		0.002330
82010		0.002330
82011		0.002330
82012		0.002330
82013		0.002330
82014		0.002330
82015		0.002330
82016		0.002330
82017		0.002330
82018		0.002330
82019		0.002330
82020		0.002330
82021		0.002330
82022		0.002330
82023		0.002330
82024		0.002330
82025		0.002330
82026		0.002330
82027		0.002330
82028		0.002330
82029		0.002330
82030		0.002330
82031		0.002330
82032		0.002330
82033		0.002330
82034		0.002330
82035		0.002330
82036		0.002330
82037		0.002330
82038		0.002330
82039		0.002330
82040		0.002330
82041		0.002330
82042		0.002330
82043		0.002330
82044		0.002330
82045		0.002330
82046		0.002330
82047		0.002330
82048		0.002330
82049		0.002330
82050		0.002330
82051		0.002330
82052		0.002330
82053		0.002330
82054		0.002330
82055		0.002330
82056		0.002330
82057		0.002330
82058		0.002330
82059		0.002330
82060		0.002330
82061		0.002330
82062		0.002330
82063		0.002330
82064		0.002330
82065		0.002330
82066		0.002330
82067		0.002330
82068		0.002330
82069		0.002330
82070		0.002330
82071		0.002330
82072		0.002330
82073		0.002330
82074		0.002330
82075		0.002330
82076		0.002330
82077		0.002330
82078		0.002330
82079		0.002330
82080		0.002330
82081		0.002330
82082		0.002330
82083		0.002330
82084		0.002330
82085		0.002330
82086		0.002330
82087		0.002330
82088		0.002330
82089		0.002330
82090		0.002330
82091		0.002330
82092		0.002330
82093		0.002330
82094		0.002330
82095		0.002330
82096		0.002330
82097		0.002330
82098		0.002330
82099		0.002330
82100		0.002330
82101		0.002330
82102		0.002330
82103		0.002330
82104		0.002330
82105		0.002330
82106		0.002330
82107		0.002330
82108		0.002330
82109		0.002330
82110		0.002330
82111		0.002330
82112		0.002330
82113		0.002330
82114		0.002330
82115		0.002330
82116		0.002330
82117		0.002330
82118		0.002330
82119		0.002330
82120		0.002330
82121		0.002330
82122		0.002330
82123		0.002330
82124		0.002330
82125		0.002330
82126		0.002330
82127		0.002330
82128		0.002330
82129		0.002330
82130		0.002330
82131		0.002330
82132		0.002330
82133		0.002330
82134		0.002330
82135		0.002330
82136		0.002330
82137		0.002330
82138		0.002330
82139		0.002330
82140		0.002330
82141		0.002330
82142		0.002330
82143		0.002330
82144		0.002330
82145		0.002330
82146		0.002330
82147		0.002330
82148		0.002330
82149		0.002330
82150		0.002330
82151		0.002330
82152		0.002330
82153		0.002330
82154		0.002330
82155		0.002330
82156		0.002330
82157		0.002330
82158		0.002330
82159		0.002330
82160		0.002330
82161		0.002330
82162		0.002330
82163		0.002330
82164		0.002330
82165		0.002330
82166		0.002330
82167		0.002330
82168		0.002330
82169		0.002330
82170		0.002330
82171		0.002330
82172		0.002330
82173		0.002330
82174		0.002330
82175		0.002330
82176		0.002330
82177		0.002330
82178		0.002330
82179		0.002330
82180		0.002330
82181		0.002330
82182		0.002330
82183		0.002330
82184		0.002330
82185		0.002330
82186		0.002330
82187		0.002330
82188		0.002330
82189		0.002330
82190		0.002330
82191		0.002330
82192		0.002330
82193		0.002330
82194		0.002330
82195		0.002330
82196		0.002330
82197		0.002330
82198		0.002330
82199		0.002330
82200		0.002330
82201		0.002330
82202		0.002330
82203		0.002330
82204		0.002330
82205		0.002330
82206		0.002330
82207		0.002330
82208		0.002330
82209		0.002330
82210		0.002330
82211		0.002330
82212		0.002330
82213		0.002330
82214		0.002330
82215		0.002330
82216		0.002330
82217		0.002330
82218		0.002330
82219		0.002330
82220		0.002330
82221		0.002330
82222		0.002330
82223		0.002330
82224		0.002330
82225		0.002330
82226		0.002330
82227		0.002330
82228		0.002330
82229		0.002330
82230		0.002330
82231		0.002330
82232		0.002330
82233		0.002330
82234		0.002330
82235		0.002330
82236		0.002330
82237		0.002330
82238		0.002330
82239		0.002330
82240		0.002330
82241		0.002330
82242		0.002330
82243		0.002330
82244		0.002330
82245		0.002330
82246		0.002330
82247		0.002330
82248		0.002330
82249		0.002330
82250		0.002330
82251		0.002330
82252		0.002330
82253		0.002330
82254		0.002330
82255		0.002330
82256		0.002330
82257		0.002330
82258		0.002330
82259		0.002330
82260		0.002330
82261		0.002330
82262		0.002330
82263		0.002330
82264		0.002330
82265		0.002330
82266		0.002330
82267		0.002330
82268		0.002330
82269		0.002330
82270		0.002330
82271		0.002330
82272		0.002330
82273		0.002330
82274		0.002330
82275		0.002330
82276		0.002330
82277		0.002330
82278		0.002330
82279		0.002330
82280		0.002330
82281		0.002330
82282		0.002330
82283		0.002330
82284		0.002330
82285		0.002330
82286		0.002330
82287		0.002330
82288		0.002330
82289		0.002330
82290		0.002330
82291		0.002330
82292		0.002330
82293		0.002330
82294		0.002330
82295		0.002330
82296		0.002330
82297		0.002330
82298		0.002330
82299		0.002330
82300		0.002330
82301		0.002330
82302		0.002330
82303		0.002330
82304		0.002330
82305		0.002330
82306		0.002330
82307		0.002330
82308		0.002330
82309		0.002330
82310		0.002330
82311		0.002330
82312		0.002330
82313		0.002330
82314		0.002330
82315		0.002330
82316		0.002330
82317		0.002330
82318		0.002330
82319		0.002330
82320		0.002330
82321		0.002330
82322		0.002330
82323		0.002330
82324		0.002330
82325		0.002330
82326		0.002330
82327		0.002330
82328		0.002330
82329		0.002330
82330		0.002330
82331		0.002330
82332		0.002330
82333		0.002330
82334		0.002330
82335		0.002330
82336		0.002330
82337		0.002330
82338		0.002330
82339		0.002330
82340		0.002330
82341		0.002330
82342		0.002330
82343		0.002330
82344		0.002330
82345		0.002330
82346		0.002330
82347		0.002330
82348		0.002330
82349		0.002330
82350		0.002330
82351		0.002330
82352		0.002330
82353		0.002330
82354		0.002330
82355		0.002330
82356		0.002330
82357		0.002330
82358		0.002330
